run_id;NAC_DTM_ID;morphology;deterior;center_lon;center_lat;ray_maxdia;mean_diam;δ_D;mean_depth;δ_d_1;ratio_dD;δ_dD;circu;mean_slope;mean_TRI;swirl;hiesinger
1082;REINER4;Bowl-shaped;Unknown;3648618,972;227252,5038;209,2;418;18;32,09999847;0,3;0,077;0,003;0,92;13,8;0,409999996;on-swirl;3.3 Ga
1103;REINER6;Bowl-shaped;Unknown;3654875,16;241715,9403;139,5;278;13;20,29999924;0,6;0,073;0,004;0,94;11,99;0,270000011;off-swirl;3.3 Ga
1225;REINER5;Bowl-shaped;Unknown;3634609,066;240114,7736;212,8;425;16;27;0,6;0,064;0,003;0,95;11,08;0,239999995;on-swirl;3.3 Ga
1254;REINER3;Bowl-shaped;Unknown;3652086,322;226151,3505;66,1;132;10;10,30000019;0,7;0,078;0,008;0,95;10,89;0,150000006;on-swirl;3.3 Ga
1343;REINER6;Bowl-shaped;Unknown;3663478,124;243764,7533;97;194;7;16,10000038;0,8;0,083;0,005;0,94;13,93;0,430000007;off-swirl;3.3 Ga
1346;REINER6;Bowl-shaped;Unknown;3661925,532;245500,7683;71,8;143;6;8;0,6;0,055;0,005;0,93;10,22;0,419999987;off-swirl;3.3 Ga
1367;REINER2;Bowl-shaped;Unknown;3655579,88;223409,3157;32,6;65;3;5,300000191;0,2;0,082;0,005;0,92;12,53;0,610000014;on-swirl;3.3 Ga
1502;REINER6;Bowl-shaped;Unknown;3654685,536;239471,7119;102,5;205;11;15,5;0,6;0,075;0,005;0,92;12,53;0,170000002;off-swirl;3.3 Ga
1534;REINER5;Bowl-shaped;Unknown;3643834,279;236020,8939;77,4;154;9;9,899999619;0,6;0,064;0,006;0,91;10,95;0,319999993;on-swirl;3.3 Ga
1570;REINER3;Bowl-shaped;Unknown;3651961,268;223512,728;116,4;232;9;18,5;0,4;0,079;0,004;0,91;12,89;0,140000001;on-swirl;3.3 Ga
1579;REINER4;Bowl-shaped;Unknown;3646534,287;222998,7274;52,1;104;3;8,199999809;0,4;0,079;0,004;0,92;13,11;0,389999986;on-swirl;3.3 Ga
1614;REINER7;Bowl-shaped;Unknown;3629479,729;232663,847;101,6;203;9;16,60000038;0,6;0,082;0,005;0,9;14,21;0,579999983;on-swirl;3.3 Ga
1717;REINER3;Bowl-shaped;Unknown;3653505,33;223684,0591;34,2;68;7;5,699999809;0,6;0,083;0,012;0,9;12,2;0,180000007;off-swirl;3.3 Ga
1780;REINER7;Bowl-shaped;Unknown;3631978,224;229959,4867;269,8;539;20;37,29999924;1,1;0,069;0,003;0,9;12,45;0,150000006;off-swirl;3.3 Ga
1811;REINER6;Bowl-shaped;Unknown;3661397,058;240403,0885;119,3;238;13;16;1,2;0,067;0,006;0,9;10,44;0,150000006;off-swirl;3.3 Ga
1821;REINER2;Bowl-shaped;Unknown;3658569,147;221521,1523;99,1;198;8;15,5;0,8;0,078;0,005;0,9;12,01;0,239999995;on-swirl;3.3 Ga
1878;REINER3;Bowl-shaped;Unknown;3651886,376;221377,4565;81,4;162;6;11,60000038;0,7;0,072;0,005;0,93;11,62;0,109999999;on-swirl;3.3 Ga
2005;REINER3;Bowl-shaped;Unknown;3653963,145;222476,8951;110;219;14;17,5;0,5;0,079;0,005;0,93;12,9;0,49000001;on-swirl;3.3 Ga
2041;REINER5;Bowl-shaped;Unknown;3641447,957;227223,2039;89,7;179;13;10,5;0,9;0,058;0,006;0,9;10,46;0,280000001;on-swirl;3.3 Ga
2141;REINER3;Bowl-shaped;Unknown;3654568,209;221591,6398;394,9;789;32;57,5;0,9;0,073;0,003;0,9;11,88;0,330000013;on-swirl;3.3 Ga
2164;REINER5;Bowl-shaped;Unknown;3645217,047;227811,4;121,1;242;13;18,79999924;0,7;0,078;0,005;0,93;12,39;0,379999995;on-swirl;3.3 Ga
2168;REINER5;Bowl-shaped;Unknown;3643449,104;226829,7911;119,7;239;12;18,79999924;0,7;0,079;0,005;0,91;12,93;0,310000002;on-swirl;3.3 Ga
2172;REINER5;Bowl-shaped;Unknown;3644978,104;228826,3018;115,8;231;12;17,10000038;0,9;0,074;0,006;0,93;12,07;0,370000005;on-swirl;3.3 Ga
2190;REINER7;Bowl-shaped;Unknown;3632795,892;229276,9314;259,4;518;26;38,59999847;1,5;0,074;0,005;0,94;12,06;0,280000001;off-swirl;3.3 Ga
2285;REINER2;Bowl-shaped;Unknown;3659281,164;220180,1631;80,6;161;6;12,19999981;0,3;0,075;0,003;0,91;12,24;0,409999996;on-swirl;3.3 Ga
2298;REINER3;Bowl-shaped;Unknown;3653538,894;221118,6996;83,7;167;4;12,5;1,3;0,075;0,008;0,99;10,36;0,02;on-swirl;3.3 Ga
2364;REINER6;Bowl-shaped;Unknown;3654475,523;228558,2765;112,2;224;10;18;0,6;0,08;0,004;0,9;13,39;0,280000001;off-swirl;3.3 Ga
2472;REINER7;Bowl-shaped;Unknown;3631218,78;219927,7266;107,9;215;13;15,80000019;0,6;0,073;0,005;0,91;12,48;0,469999999;off-swirl;3.3 Ga
2498;REINER6;Bowl-shaped;Unknown;3660351,563;230067,18;119,2;238;9;19,5;0,6;0,082;0,004;0,94;14,92;0,469999999;on-swirl;3.3 Ga
2628;REINER3;Bowl-shaped;Unknown;3652796,828;218414,9132;63,9;127;7;9,100000381;0,3;0,071;0,004;0,94;9,84;0,180000007;on-swirl;3.3 Ga
2665;REINER6;Bowl-shaped;Unknown;3663883,104;231342,7502;373,4;746;29;57,29999924;0,8;0,077;0,003;0,94;12,15;0,300000012;on-swirl;3.3 Ga
2704;REINER7;Bowl-shaped;Unknown;3630427,417;219305,1366;68,2;136;10;13,39999962;0,6;0,098;0,008;0,92;20,28;0,829999983;off-swirl;3.3 Ga
2798;REINER6;Bowl-shaped;Unknown;3654657,794;224602,3106;174,9;349;15;28;0,6;0,08;0,004;0,94;14,14;0,469999999;on-swirl;3.3 Ga
2833;REINER3;Bowl-shaped;Unknown;3651456,235;216895,3129;25,1;50;4;4,800000191;0,3;0,095;0,009;0,92;17,53;0,529999971;on-swirl;3.3 Ga
2912;REINER7;Bowl-shaped;Unknown;3632875,092;216430,0726;143,6;287;10;20,79999924;1,4;0,072;0,005;0,94;10,92;0,059999999;on-swirl;3.3 Ga
2927;REINER6;Bowl-shaped;Unknown;3659982,125;224654,978;125;250;15;18,60000038;0,7;0,074;0,005;0,91;12,18;0,360000014;on-swirl;3.3 Ga
2929;REINER7;Bowl-shaped;Unknown;3622552,153;210330,4288;119,5;238;9;19,89999962;0,6;0,083;0,004;0,9;14,24;0,569999993;off-swirl;3.3 Ga
2933;REINER4;Bowl-shaped;Unknown;3647585,376;217755,6722;99,7;199;4;15;0,7;0,075;0,004;0,98;10,17;0,050000001;on-swirl;3.3 Ga
3073;REINER6;Bowl-shaped;Unknown;3662886,987;222140,0935;164,9;329;14;23,20000076;0,6;0,07;0,003;0,91;12,74;0,560000002;on-swirl;3.3 Ga
3081;REINER2;Bowl-shaped;Unknown;3655828,648;211855,4783;27,5;55;4;4,300000191;0,2;0,078;0,006;0,9;13,22;0,389999986;off-swirl;3.3 Ga
3164;REINER7;Bowl-shaped;Unknown;3632507,251;212607,0458;369,3;738;29;58,09999847;1,9;0,079;0,004;0,9;12,33;0,239999995;off-swirl;3.3 Ga
3168;REINER7;Bowl-shaped;Unknown;3631833,41;211928,9241;164,6;329;17;22,29999924;0,6;0,068;0,004;0,9;11,63;0,479999989;off-swirl;3.3 Ga
3195;REINER4;Bowl-shaped;Unknown;3647021,299;215141,9264;71;141;7;11,5;0,4;0,081;0,005;0,91;13,1;0,319999993;on-swirl;3.3 Ga
3275;REINER2;Bowl-shaped;Unknown;3655661,355;210158,2372;194,5;388;15;31;0,6;0,08;0,003;0,91;12,36;0,180000007;off-swirl;3.3 Ga
3278;REINER2;Bowl-shaped;Unknown;3656062,531;210428,6015;50;100;8;7,599999905;0,5;0,076;0,008;0,9;11,75;0,25;off-swirl;3.3 Ga
3303;REINER3;Bowl-shaped;Unknown;3653538,517;213304,0195;58,9;117;6;8,100000381;0,7;0,069;0,007;0,93;10,25;0,100000001;off-swirl;3.3 Ga
3317;REINER4;Bowl-shaped;Unknown;3647687,793;214864,941;271,4;542;15;37,40000153;2,5;0,069;0,005;0,96;9,99;0,129999995;on-swirl;3.3 Ga
3412;REINER3;Bowl-shaped;Unknown;3654487,121;213420,5383;94,9;189;6;14,69999981;0,3;0,078;0,003;0,93;12,36;0,280000001;off-swirl;3.3 Ga
3430;REINER5;Bowl-shaped;Unknown;3644012,904;215519,0052;142,8;285;15;20,20000076;1;0,071;0,005;0,9;11,98;0,209999993;on-swirl;3.3 Ga
3436;REINER3;Bowl-shaped;Unknown;3650654,497;213023,111;79,7;159;6;12,19999981;0,5;0,077;0,004;0,9;11,26;0,159999996;on-swirl;3.3 Ga
3444;REINER7;Bowl-shaped;Unknown;3626326,408;207544,1016;99,3;198;11;13;0,8;0,065;0,005;0,93;10,49;0,129999995;on-swirl;3.3 Ga
3497;REINER6;Bowl-shaped;Unknown;3661773,248;219753,7847;142,5;285;17;22,10000038;2;0,078;0,008;0,9;11,95;0,150000006;on-swirl;3.3 Ga
3500;REINER7;Bowl-shaped;Unknown;3630567,431;205601,1186;201,6;403;14;30,79999924;1,7;0,076;0,005;0,92;11,86;0,150000006;on-swirl;3.3 Ga
3579;REINER7;Bowl-shaped;Unknown;3632381,823;206820,8485;378,7;757;58;61,90000153;0,7;0,082;0,006;0,92;13,81;0,529999971;on-swirl;3.3 Ga
3679;REINER3;Bowl-shaped;Unknown;3650852,376;209555,9365;87,4;174;10;12,69999981;0,4;0,073;0,005;0,9;11,42;0,49000001;off-swirl;3.3 Ga
3681;REINER6;Bowl-shaped;Unknown;3658743,011;213271,5801;98,9;197;8;12,5;0,6;0,063;0,004;0,94;11,79;0,540000021;off-swirl;3.3 Ga
3753;REINER6;Bowl-shaped;Unknown;3656301,818;212722,3656;115,2;230;16;18;0,8;0,078;0,006;0,9;12,96;0,360000014;off-swirl;3.3 Ga
3753;REINER4;Bowl-shaped;Unknown;3650724,693;213420,1062;27,9;55;3;4,300000191;0,2;0,077;0,006;0,93;12,74;0,579999983;on-swirl;3.3 Ga
4017;REINER6;Bowl-shaped;Unknown;3655407,81;208235,0201;96,7;193;13;13,89999962;0,9;0,072;0,007;0,91;12,59;0,289999992;off-swirl;3.3 Ga
4143;REINER5;Bowl-shaped;Unknown;3641006,732;202197,3273;109,7;219;9;14,60000038;0,8;0,067;0,005;0,95;11,16;0,219999999;off-swirl;3.3 Ga
4211;REINER6;Bowl-shaped;Unknown;3660975,086;206726,2071;176,9;353;28;28;2,3;0,079;0,009;0,92;11,4;0,230000004;off-swirl;3.3 Ga
4452;REINER6;Bowl-shaped;Unknown;3654526,267;205547,3346;114,4;228;18;13,10000038;0,6;0,057;0,005;0,9;10,25;0,319999993;off-swirl;3.3 Ga
4486;REINER6;Bowl-shaped;Unknown;3653023,846;206472,9272;103,3;206;20;15;0,6;0,073;0,008;0,9;12,8;0,469999999;off-swirl;3.3 Ga
4581;REINER6;Bowl-shaped;Unknown;3657464,684;204845,1889;75,6;151;8;12,39999962;0,6;0,082;0,006;0,94;14,35;0,569999993;off-swirl;3.3 Ga
4636;REINER6;Bowl-shaped;Unknown;3657904,821;205306,9115;93;186;8;14,30000019;0,6;0,077;0,004;0,93;14,01;0,389999986;off-swirl;3.3 Ga
4759;REINER6;Bowl-shaped;Unknown;3662787,613;205422,4862;108,6;217;8;17,60000038;0,6;0,081;0,004;0,94;13,84;0,540000021;off-swirl;3.3 Ga
